they	PRP	B-NP	B-NP
agreed	VBD	B-VP	B-VP
to	TO	I-VP	I-VP
invest	VB	I-VP	I-VP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
buy-out	NN	I-NP	I-NP
just	RB	B-NP	I-NP
$	$	I-NP	I-NP
15	CD	I-NP	I-NP
million	CD	I-NP	I-NP
,	,	O	O
angering	VBG	B-VP	B-NP
many	NN	B-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
thousands	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
workers	NNS	B-NP	B-NP
asked	VBD	B-VP	B-VP
to	TO	B-VP	I-VP
make	VB	I-VP	I-VP
pay	NN	B-NP	B-NP
concessions	NNS	I-NP	I-NP
so	RB	B-SBAR	B-PP
the	DT	B-NP	B-NP
buy-out	NN	I-NP	I-NP
would	MD	B-VP	B-VP
be	VB	I-VP	I-VP
a	DT	B-NP	B-NP
success	NN	I-NP	I-NP
.	.	O	O

United	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
directors	NNS	I-NP	I-NP
voted	VBD	B-VP	I-NP
themselves	PRP	B-NP	I-NP
,	,	O	O
and	CC	O	O
their	PRP$	B-NP	B-NP
spouses	NNS	I-NP	I-NP
,	,	O	O
lifetime	NN	B-NP	B-NP
access	NN	I-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
Friendly	NNP	I-NP	I-NP
Skies	NNPS	I-NP	I-NP
--	:	O	I-NP
free	JJ	B-NP	I-NP
first-class	JJ	I-NP	I-NP
travel	NN	I-NP	I-NP
,	,	O	O
and	CC	O	O
$	$	B-NP	B-NP
20,000	CD	I-NP	I-NP
a	DT	B-NP	B-NP
year	NN	I-NP	I-NP
for	IN	B-PP	B-PP
life	NN	B-NP	B-NP
as	IN	B-ADVP	I-NP
well	RB	I-ADVP	I-NP
.	.	O	O

Conceivably	RB	B-ADVP	B-NP
,	,	O	O
in	IN	B-PP	B-PP
a	DT	B-NP	B-NP
scaled-back	JJ	I-NP	I-NP
buy-out	NN	I-NP	I-NP
,	,	O	O
they	PRP	B-NP	B-NP
could	MD	B-VP	B-VP
be	VB	I-VP	I-VP
bumped	VBN	I-VP	I-VP
back	RB	B-ADVP	I-VP
to	TO	B-PP	B-PP
coach	NN	B-NP	B-NP
seats	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
life	NN	B-NP	B-NP
.	.	O	O

Thomas	NNP	B-NP	B-NP
H.	NNP	I-NP	I-NP
Johnson	NNP	I-NP	I-NP
,	,	O	O
president	NN	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
Coatedboard	NNP	I-NP	I-NP
division	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Mead	NNP	B-NP	B-NP
Corp.	NNP	I-NP	I-NP
,	,	O	O
was	VBD	B-VP	B-VP
named	VBN	I-VP	B-NP
president	NN	B-NP	I-NP
of	IN	B-PP	B-PP
Manville	NNP	B-NP	B-NP
Forest	NNP	I-NP	I-NP
Products	NNP	I-NP	I-NP
Corp.	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
Manville	NNP	I-NP	I-NP
unit	NN	I-NP	I-NP
,	,	O	O
and	CC	O	O
senior	JJ	B-NP	B-NP
vice	NN	I-NP	I-NP
president	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Manville	NNP	B-NP	B-NP
Corp	NNP	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Johnson	NNP	I-NP	I-NP
succeeds	VBZ	B-VP	I-NP
Harry	NNP	B-NP	I-NP
W.	NNP	I-NP	I-NP
Sherman	NNP	I-NP	I-NP
,	,	O	O
who	WP	B-NP	B-NP
resigned	VBD	B-VP	B-VP
to	TO	B-VP	I-VP
pursue	VB	I-VP	I-VP
other	JJ	B-NP	B-NP
interests	NNS	I-NP	I-NP
,	,	O	O
in	IN	B-PP	B-PP
both	DT	B-NP	B-NP
positions	NNS	I-NP	I-NP
.	.	O	O

Manville	NNP	B-NP	B-NP
is	VBZ	B-VP	B-VP
a	DT	B-NP	B-NP
building	NN	I-NP	I-NP
and	CC	I-NP	I-NP
forest	NN	I-NP	I-NP
products	NNS	I-NP	I-NP
concern	VBP	I-NP	I-NP
.	.	O	O

US	PRP	B-NP	B-NP
Facilities	NNP	I-NP	I-NP
Corp.	NNP	I-NP	I-NP
said	VBD	B-VP	B-VP
Robert	NNP	B-NP	B-NP
J.	NNP	I-NP	I-NP
Percival	NNP	I-NP	I-NP
agreed	VBD	B-VP	I-NP
to	TO	I-VP	B-PP
step	VB	I-VP	B-NP
down	RB	B-ADVP	I-NP
as	IN	B-PP	I-NP
vice	NN	B-NP	I-NP
chairman	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
insurance	NN	I-NP	I-NP
holding	VBG	I-NP	I-NP
company	NN	I-NP	I-NP
.	.	O	O

``	``	O	O
There	EX	B-NP	B-NP
was	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
difference	NN	I-NP	I-NP
of	IN	B-PP	B-PP
opinion	NN	B-NP	B-NP
as	IN	B-PP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
future	NN	I-NP	I-NP
direction	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
,	,	O	O
''	''	O	O
a	DT	B-NP	B-NP
spokeswoman	NN	I-NP	I-NP
said	VBD	B-VP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Percival	NNP	I-NP	I-NP
declined	VBD	B-VP	B-VP
to	TO	I-VP	I-VP
comment	VB	I-VP	I-VP
.	.	O	O

In	IN	B-PP	B-PP
a	DT	B-NP	B-NP
statement	NN	I-NP	I-NP
,	,	O	O
US	PRP	B-NP	B-NP
Facilities	NNPS	I-NP	I-NP
said	VBD	B-VP	B-VP
Mr.	NNP	B-NP	B-NP
Percival	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
employment	NN	I-NP	I-NP
contract	NN	I-NP	I-NP
calls	VBZ	B-VP	I-NP
for	IN	B-SBAR	B-PP
him	PRP	B-NP	B-NP
to	TO	B-VP	B-VP
act	VB	I-VP	I-VP
as	IN	B-PP	B-SBAR
a	DT	B-NP	B-NP
consultant	NN	I-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
for	IN	B-PP	B-PP
two	CD	B-NP	B-NP
years	NNS	I-NP	I-NP
.	.	O	O

He	PRP	B-NP	B-NP
will	MD	B-VP	B-VP
also	RB	I-VP	I-VP
remain	VB	I-VP	I-VP
a	DT	B-NP	B-NP
director	NN	I-NP	I-NP
,	,	O	O
US	PRP	B-NP	B-NP
Facilities	NNPS	I-NP	I-NP
said	VBD	B-VP	I-NP
,	,	O	O
but	CC	O	B-NP
wo	MD	B-VP	B-VP
n't	RB	I-VP	I-VP
serve	VB	I-VP	I-VP
on	IN	B-PP	B-PP
any	DT	B-NP	B-NP
board	NN	I-NP	I-NP
committees	NNS	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Percival	NNP	I-NP	I-NP
will	MD	B-VP	B-VP
be	VB	I-VP	I-VP
succeeded	VBN	I-VP	I-VP
on	IN	B-PP	B-PP
an	DT	B-NP	B-NP
interim	JJ	I-NP	I-NP
basis	NN	I-NP	I-NP
by	IN	B-PP	B-PP
George	NNP	B-NP	B-NP
Kadonada	NNP	I-NP	I-NP
,	,	O	O
US	PRP	B-NP	B-NP
Facilities	NNPS	I-NP	I-NP
chairman	NN	I-NP	I-NP
and	CC	I-NP	I-NP
president	NN	I-NP	I-NP
.	.	O	O

In	IN	B-PP	B-PP
the	DT	B-NP	B-NP
same	JJ	I-NP	I-NP
statement	NN	I-NP	I-NP
,	,	O	O
US	PRP	B-NP	B-NP
Facilities	NNPS	I-NP	I-NP
also	RB	B-ADVP	I-NP
said	VBD	B-VP	B-VP
it	PRP	B-NP	B-NP
had	VBD	B-VP	B-VP
bought	VBN	I-VP	B-NP
back	RB	B-ADVP	I-NP
112,000	CD	B-NP	I-NP
of	IN	B-PP	B-PP
its	PRP$	B-NP	B-NP
common	JJ	I-NP	I-NP
shares	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
a	DT	B-NP	B-NP
private	JJ	I-NP	I-NP
transaction	NN	I-NP	I-NP
.	.	O	O

Terms	NNS	B-NP	B-NP
were	VBD	B-VP	B-VP
n't	RB	I-VP	I-VP
disclosed	VBN	I-VP	I-VP
.	.	O	O

The	DT	B-NP	B-NP
buy-back	NN	I-NP	I-NP
represents	VBZ	B-VP	B-PP
about	IN	B-NP	B-NP
3	CD	I-NP	I-NP
%	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
's	POS	B-NP	B-NP
shares	NNS	I-NP	I-NP
,	,	O	O
based	VBN	B-VP	B-NP
on	IN	B-PP	B-PP
the	DT	B-NP	B-NP
3.7	CD	I-NP	I-NP
million	CD	I-NP	I-NP
shares	NNS	I-NP	I-NP
outstanding	JJ	B-ADJP	I-NP
as	IN	B-PP	I-NP
of	IN	B-PP	B-PP
Sept.	NNP	B-NP	B-NP
30	CD	I-NP	I-NP
.	.	O	O

In	IN	B-PP	B-PP
national	JJ	B-NP	B-NP
over-the-counter	JJ	I-NP	I-NP
trading	NN	I-NP	I-NP
yesterday	NN	B-NP	I-NP
,	,	O	O
US	PRP	B-NP	B-NP
Facilities	NNPS	I-NP	I-NP
closed	VBD	B-VP	I-NP
at	IN	B-PP	B-PP
$	$	B-NP	B-NP
3.625	CD	I-NP	I-NP
,	,	O	O
unchanged	JJ	B-ADJP	B-NP
.	.	O	O

Three	CD	B-NP	B-NP
leading	VBG	I-NP	I-NP
drug	NN	I-NP	I-NP
companies	NNS	I-NP	I-NP
reported	VBD	B-VP	I-NP
robust	JJ	B-NP	I-NP
third-quarter	JJ	I-NP	I-NP
earnings	NNS	I-NP	I-NP
,	,	O	O
bolstered	VBN	B-VP	B-VP
by	IN	B-PP	B-PP
strong	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
newer	JJR	B-NP	B-NP
,	,	I-NP	O
big-selling	JJ	I-NP	B-NP
prescriptions	NNS	I-NP	I-NP
drugs	NNS	I-NP	I-NP
that	WDT	B-NP	B-SBAR
provide	VBP	B-VP	B-NP
hefty	JJ	B-NP	I-NP
profit	NN	I-NP	I-NP
margins	NNS	I-NP	I-NP
.	.	O	O

Merck	NNP	B-NP	B-NP
&	CC	I-NP	I-NP
Co.	NNP	I-NP	I-NP
reported	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
25	CD	I-NP	I-NP
%	NN	I-NP	I-NP
increase	NN	I-NP	I-NP
in	IN	B-PP	B-PP
earnings	NNS	B-NP	B-NP
;	:	O	I-NP
Warner-Lambert	NNP	B-NP	I-NP
Co.	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
profit	NN	I-NP	I-NP
rose	VBD	B-VP	I-NP
22	CD	B-NP	I-NP
%	NN	I-NP	I-NP
and	CC	O	I-NP
Eli	NNP	B-NP	I-NP
Lilly	NNP	I-NP	I-NP
&	CC	I-NP	I-NP
Co.	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
net	JJ	I-NP	I-NP
income	NN	I-NP	I-NP
rose	VBD	B-VP	I-NP
24	CD	B-NP	I-NP
%	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
results	NNS	I-NP	I-NP
were	VBD	B-VP	I-NP
in	IN	B-PP	B-PP
line	NN	B-NP	B-NP
with	IN	B-PP	I-NP
analysts	NNS	B-NP	I-NP
'	POS	B-NP	I-NP
expectations	NNS	I-NP	I-NP
.	.	O	O

Merck	NNP	B-NP	B-NP
&	CC	I-NP	I-NP
Co	NNP	I-NP	I-NP
.	.	O	O

Merck	NNP	B-NP	B-NP
,	,	O	I-NP
Rahway	NNP	B-NP	I-NP
,	,	O	O
N.J.	NNP	B-NP	B-NP
,	,	O	O
continued	VBD	B-VP	B-VP
to	TO	I-VP	I-VP
lead	VB	I-VP	I-VP
the	DT	B-NP	B-NP
industry	NN	I-NP	I-NP
with	IN	B-PP	B-PP
a	DT	B-NP	B-NP
strong	JJ	I-NP	I-NP
sales	NNS	I-NP	I-NP
performance	NN	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
human	NN	I-NP	I-NP
and	CC	I-NP	I-NP
animal	NN	I-NP	I-NP
health-products	NNS	I-NP	I-NP
segment	VBP	I-NP	I-NP
.	.	O	O

A	DT	B-NP	B-NP
stronger	JJR	I-NP	I-NP
U.S.	NNP	I-NP	I-NP
dollar	NN	I-NP	I-NP
reduced	VBD	B-VP	I-NP
third-quarter	JJ	B-NP	I-NP
and	CC	I-NP	I-NP
first-nine-month	JJ	I-NP	I-NP
sales	NNS	I-NP	I-NP
growth	NN	I-NP	B-PP
2	CD	B-NP	B-NP
%	NN	I-NP	I-NP
and	CC	I-NP	O
3	CD	I-NP	B-NP
%	NN	I-NP	I-NP
,	,	O	O
respectively	RB	B-ADVP	B-NP
.	.	O	O

International	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
accounted	VBD	B-VP	I-NP
for	IN	B-PP	B-PP
47	CD	B-NP	B-NP
%	NN	I-NP	I-NP
of	IN	B-PP	B-PP
total	JJ	B-NP	B-NP
company	NN	I-NP	I-NP
sales	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
nine	CD	I-NP	I-NP
months	NNS	I-NP	I-NP
,	,	O	O
compared	VBN	B-PP	B-VP
with	IN	B-PP	B-PP
50	CD	B-NP	B-NP
%	NN	I-NP	I-NP
a	DT	B-NP	B-NP
year	NN	I-NP	I-NP
earlier	RBR	B-ADVP	I-NP
.	.	O	O

Sales	NNS	B-NP	B-NP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
quarter	NN	I-NP	I-NP
rose	VBD	B-VP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
1.63	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
from	IN	B-PP	B-PP
$	$	B-NP	B-NP
1.47	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
.	.	O	O

Mevacor	NNP	B-NP	B-NP
,	,	O	O
Merck	NNP	B-NP	B-VP
's	POS	B-NP	B-NP
new	JJ	I-NP	I-NP
cholesterol-lowering	JJ	I-NP	I-NP
drug	NN	I-NP	I-NP
,	,	O	O
had	VBD	B-VP	B-VP
higher	JJR	B-NP	B-NP
sales	NNS	I-NP	I-NP
than	IN	B-SBAR	B-PP
any	DT	B-NP	B-NP
other	JJ	I-NP	I-NP
prescription	NN	I-NP	I-NP
medicine	NN	I-NP	I-NP
has	VBZ	B-VP	B-VP
ever	RB	I-VP	B-NP
achieved	VBN	I-VP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
U.S.	NNP	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
year	NN	I-NP	I-NP
following	VBG	B-PP	I-NP
introduction	NN	B-NP	I-NP
,	,	O	O
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
said	VBD	B-VP	B-VP
.	.	O	O

The	DT	B-NP	B-NP
drug	NN	I-NP	I-NP
was	VBD	B-VP	B-VP
introduced	VBN	I-VP	I-VP
in	IN	B-PP	B-PP
West	NNP	B-NP	B-NP
Germany	NNP	I-NP	I-NP
this	DT	B-NP	I-NP
year	NN	I-NP	I-NP
.	.	O	O

Intense	JJ	B-NP	B-NP
competition	NN	I-NP	I-NP
,	,	O	O
however	RB	B-ADVP	B-NP
,	,	O	O
led	VBN	B-VP	B-VP
to	TO	B-PP	I-VP
unit	NN	B-NP	I-VP
sales	NNS	I-NP	B-NP
declines	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
a	DT	B-NP	B-NP
group	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Merck	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
established	VBN	I-NP	I-NP
human	NN	I-NP	I-NP
and	CC	I-NP	I-NP
animal-health	NN	I-NP	I-NP
products	NNS	I-NP	I-NP
,	,	O	O
including	VBG	B-PP	B-NP
Aldomet	NNP	B-NP	I-NP
and	CC	I-NP	I-NP
Indocin	NNP	I-NP	I-NP
.	.	O	O

In	IN	B-PP	B-PP
New	NNP	B-NP	B-NP
York	NNP	I-NP	I-NP
Stock	NNP	I-NP	I-NP
Exchange	NNP	I-NP	I-NP
composite	JJ	I-NP	I-NP
trading	NN	I-NP	I-NP
yesterday	NN	B-NP	I-NP
,	,	O	O
Merck	NNP	B-NP	B-NP
shares	NNS	I-NP	I-NP
closed	VBD	B-VP	B-VP
at	IN	B-PP	B-PP
$	$	B-NP	B-NP
75.25	CD	I-NP	I-NP
,	,	O	O
up	IN	B-ADVP	B-ADVP
50	CD	B-NP	B-NP
cents	NNS	I-NP	I-NP
.	.	O	O

Warner-Lambert	NNP	B-NP	B-NP
Co	NNP	I-NP	I-NP
.	.	O	O

Warner-Lambert	NNP	B-NP	B-NP
,	,	O	O
Morris	NNP	B-NP	B-NP
Plains	NNP	I-NP	I-NP
,	,	O	O
N.J.	NNP	B-NP	B-NP
,	,	O	O
reported	VBD	B-VP	B-VP
sales	NNS	B-NP	I-VP
that	WDT	B-NP	B-NP
were	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
record	NN	I-NP	I-NP
for	IN	B-PP	B-PP
any	DT	B-NP	B-NP
quarter	NN	I-NP	I-NP
and	CC	O	O
the	DT	B-NP	B-NP
eighth	JJ	I-NP	I-NP
quarter	NN	I-NP	I-NP
in	IN	B-PP	B-PP
a	DT	B-NP	B-NP
row	NN	I-NP	I-NP
of	IN	B-PP	B-PP
20	CD	B-NP	B-NP
%	NN	I-NP	I-NP
or	CC	I-NP	O
more	RBR	I-NP	B-NP
per-share	JJ	I-NP	I-NP
earnings	NNS	I-NP	I-NP
growth	NN	I-NP	I-NP
.	.	O	O

Spurred	VBN	B-VP	B-NP
by	IN	B-PP	B-PP
growth	NN	B-NP	B-NP
in	IN	B-PP	B-PP
world-wide	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
's	POS	B-NP	B-NP
prescription	NN	I-NP	I-NP
drugs	NNS	I-NP	I-NP
,	,	O	O
Warner-Lambert	NNP	B-NP	B-NP
said	VBD	B-VP	B-VP
1989	CD	B-NP	B-NP
will	MD	B-VP	B-VP
be	VB	I-VP	I-VP
the	DT	B-NP	B-NP
best	JJS	I-NP	I-NP
year	NN	I-NP	I-NP
in	IN	B-PP	B-PP
its	PRP$	B-NP	B-NP
history	NN	I-NP	I-NP
,	,	O	O
with	IN	B-SBAR	B-PP
per-share	JJ	B-NP	B-NP
earnings	NNS	I-NP	I-NP
expected	VBN	B-VP	B-VP
to	TO	I-VP	I-VP
increase	VB	I-VP	I-VP
more	JJR	B-NP	B-NP
than	IN	I-NP	B-PP
20	CD	I-NP	B-NP
%	NN	I-NP	I-NP
to	TO	B-PP	B-PP
about	RB	B-NP	B-NP
$	$	I-NP	I-NP
6.10	CD	I-NP	I-NP
.	.	O	O

Sales	NNS	B-NP	B-NP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
quarter	NN	I-NP	I-NP
rose	VBD	B-VP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
1.11	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
from	IN	B-PP	B-PP
$	$	B-NP	B-NP
1.03	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
.	.	O	O

Prescription-drug	NN	B-NP	B-NP
world-wide	JJ	I-NP	I-NP
sales	NNS	I-NP	I-NP
rose	VBD	B-VP	I-NP
9	CD	B-NP	I-NP
%	NN	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
quarter	NN	I-NP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
340	CD	I-NP	I-NP
million	CD	I-NP	I-NP
;	:	O	I-NP
U.S.	NNP	B-NP	I-NP
sales	NNS	I-NP	I-NP
rose	VBD	B-VP	I-NP
15	CD	B-NP	I-NP
%	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
segment	NN	I-NP	I-NP
's	POS	B-NP	B-NP
growth	NN	I-NP	I-NP
was	VBD	B-VP	B-VP
led	VBN	I-VP	I-VP
by	IN	B-PP	B-PP
sales	NNS	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
cardiovascular	JJ	I-NP	I-NP
drugs	NNS	I-NP	I-NP
Lopid	NNP	B-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
lipid	NN	I-NP	I-NP
regulator	NN	I-NP	I-NP
,	,	O	O
and	CC	O	B-NP
Dilzem	NNP	B-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
calcium	NN	I-NP	I-NP
channel	NN	I-NP	I-NP
blocker	NN	I-NP	I-NP
.	.	O	O

World-wide	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
Warner-Lambert	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
non-prescription	JJ	I-NP	I-NP
health-care	NN	I-NP	I-NP
products	NNS	I-NP	I-NP
,	,	O	O
such	JJ	B-PP	B-NP
as	IN	I-PP	I-NP
Halls	NNP	B-NP	I-NP
cough	NN	I-NP	I-NP
tablets	NNS	I-NP	I-NP
,	,	O	O
Rolaids	NNP	B-NP	B-NP
antacid	NN	I-NP	I-NP
,	,	O	O
and	CC	O	O
Lubriderm	NNP	B-NP	B-NP
skin	NN	I-NP	I-NP
lotion	NN	I-NP	I-NP
,	,	O	O
increased	VBN	B-VP	B-NP
3	CD	B-NP	I-NP
%	NN	I-NP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
362	CD	I-NP	I-NP
million	CD	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
third	JJ	I-NP	I-NP
quarter	NN	I-NP	I-NP
;	:	O	I-NP
U.S.	NNP	B-NP	I-NP
sales	NNS	I-NP	I-NP
rose	VBD	B-VP	I-NP
5	NN	B-NP	I-NP
%	NN	I-NP	I-NP
.	.	O	O

Confectionery	JJ	B-NP	B-NP
products	NNS	I-NP	I-NP
sales	NNS	I-NP	I-NP
also	RB	B-ADVP	B-VP
had	VBD	B-VP	I-VP
strong	JJ	B-NP	B-NP
growth	NN	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
quarter	NN	I-NP	I-NP
.	.	O	O

World-wide	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
Trident	NNP	B-NP	B-NP
gum	NN	I-NP	I-NP
,	,	O	O
Certs	NNP	B-NP	B-NP
breath	NN	I-NP	I-NP
mints	NNS	I-NP	I-NP
,	,	O	O
and	CC	O	O
Clorets	NNP	B-NP	B-NP
gum	NN	I-NP	I-NP
and	CC	I-NP	I-NP
breath	NN	I-NP	I-NP
mints	NNS	I-NP	I-NP
,	,	O	O
increased	VBN	B-VP	B-NP
12	CD	B-NP	I-NP
%	NN	I-NP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
277	CD	I-NP	I-NP
million	CD	I-NP	I-NP
.	.	O	O

Warner-Lambert	NNP	B-NP	B-NP
shares	NNS	I-NP	I-NP
closed	VBD	B-VP	B-VP
at	IN	B-PP	B-PP
$	$	B-NP	B-NP
109.50	CD	I-NP	I-NP
a	DT	B-NP	B-NP
share	NN	I-NP	I-NP
,	,	O	O
up	IN	B-ADVP	B-ADVP
$	$	B-NP	B-NP
1.50	CD	I-NP	I-NP
,	,	O	O
in	IN	B-PP	B-PP
Big	NNP	B-NP	B-NP
Board	NNP	I-NP	I-NP
composite	JJ	I-NP	I-NP
trading	NN	I-NP	I-NP
yesterday	NN	B-NP	I-NP
.	.	O	O

Eli	NNP	B-NP	B-NP
Lilly	NNP	I-NP	I-NP
&	CC	I-NP	I-NP
Co	NNP	I-NP	I-NP
.	.	O	O

Lilly	NNP	B-NP	B-NP
attributed	VBD	B-VP	I-NP
record	NN	B-NP	I-NP
third-quarter	JJ	I-NP	I-NP
and	CC	I-NP	I-NP
nine-month	JJ	I-NP	I-NP
results	NNS	I-NP	B-VP
to	TO	B-PP	I-VP
world-wide	JJ	B-NP	I-VP
gains	NNS	I-NP	B-NP
for	IN	B-PP	B-PP
pharmaceuticals	NNS	B-NP	B-NP
,	,	O	O
medical	JJ	B-NP	B-NP
instruments	NNS	I-NP	I-NP
and	CC	O	I-NP
plant-science	NN	B-NP	I-NP
products	NNS	I-NP	I-NP
despite	IN	B-PP	I-NP
poor	JJ	B-NP	I-NP
exchange	NN	I-NP	I-NP
rates	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
dollar	NN	I-NP	I-NP
that	WDT	B-NP	B-SBAR
slowed	VBD	B-VP	B-NP
sales	NNS	B-NP	I-NP
abroad	RB	B-ADVP	I-NP
.	.	O	O

Earnings	NNS	B-NP	B-NP
continued	VBD	B-VP	I-NP
to	TO	I-VP	B-VP
pace	VB	I-VP	I-VP
sales	NNS	B-NP	B-NP
because	IN	B-PP	I-NP
of	IN	I-PP	B-PP
a	DT	B-NP	B-NP
lower	JJR	I-NP	I-NP
tax	NN	I-NP	I-NP
rate	NN	I-NP	I-NP
,	,	O	O
profit	NN	B-NP	B-NP
from	IN	B-PP	B-PP
the	DT	B-NP	B-NP
renegotiation	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
debt	NN	I-NP	I-NP
instrument	NN	I-NP	I-NP
received	VBD	B-VP	I-NP
from	IN	B-PP	B-PP
Faberge	NNP	B-NP	B-NP
Inc.	NNP	I-NP	I-NP
in	IN	B-PP	B-PP
connection	NN	B-NP	B-NP
with	IN	B-PP	I-NP
Lilly	NNP	B-NP	I-NP
's	POS	B-NP	B-NP
sale	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Elizabeth	NNP	B-NP	B-NP
Arden	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
in	IN	B-PP	B-PP
1987	CD	B-NP	B-NP
,	,	O	O
and	CC	O	O
net	JJ	B-NP	B-NP
proceeds	NNS	I-NP	I-NP
from	IN	B-PP	B-PP
the	DT	B-NP	B-NP
settlement	NN	I-NP	I-NP
of	IN	B-PP	B-PP
patent	NN	B-NP	B-NP
litigation	NN	I-NP	I-NP
at	IN	B-PP	B-PP
Lilly	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
Hybritech	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
unit	NN	I-NP	I-NP
.	.	O	O

Third-quarter	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
Indianapolis	NNP	I-NP	I-NP
,	,	I-NP	O
Ind.	NNP	I-NP	B-NP
,	,	I-NP	O
company	NN	I-NP	B-NP
rose	VBD	B-VP	I-NP
11	CD	B-NP	I-NP
%	NN	I-NP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
1.045	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
from	IN	B-PP	B-PP
$	$	B-NP	B-NP
940.6	CD	I-NP	I-NP
million	CD	I-NP	I-NP
.	.	O	O

Nine-month	JJ	B-NP	B-NP
sales	NNS	I-NP	I-NP
grew	VBD	B-VP	I-NP
12	CD	B-NP	I-NP
%	NN	I-NP	I-NP
to	TO	B-PP	B-PP
